settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
2792,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2793,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2794,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2795,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2796,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2797,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2798,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2799,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2800,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2801,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2802,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2803,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2804,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2805,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2806,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2807,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2808,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2809,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2810,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2811,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2812,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2813,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2814,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2815,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2816,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2817,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2818,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2819,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2820,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2821,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2822,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2823,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2824,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2825,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2826,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2827,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2828,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2829,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2830,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2831,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2832,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2833,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2834,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2835,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2836,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2837,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2838,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2839,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2840,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2841,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2842,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2843,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2844,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2845,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2846,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2847,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2848,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2849,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2850,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2851,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2852,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2853,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2854,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2855,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2856,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2857,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2858,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2859,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2860,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2861,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2862,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2863,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2864,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2865,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2866,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2867,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2868,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2869,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2870,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2871,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2872,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2873,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2874,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2875,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2876,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2877,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2878,My200-4-2-0.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2879,My200-4-2-0.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2880,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2881,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2882,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2883,My200-4-2-0.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2884,My200-4-2-0.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2885,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2886,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2887,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2888,My200-4-2-0.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2889,My200-4-2-0.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2890,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2891,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2892,My200-4-2-0.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2893,My200-4-2-0.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2894,My200-4-2-0.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2895,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2896,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2897,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2898,My200-4-2-0.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2899,My200-4-2-0.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2900,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2901,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2902,My200-4-2-0.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2903,My200-4-2-0.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2904,My200-4-2-0.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2905,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2906,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2907,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2908,My200-4-2-0.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2909,My200-4-2-0.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2910,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2911,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2912,My200-4-2-0.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2913,My200-4-2-0.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2914,My200-4-2-0.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2915,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2916,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2917,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2918,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2919,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2920,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2921,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2922,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2923,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2924,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2925,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,grid
2926,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2927,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2928,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2929,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2930,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,grid
2931,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2932,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2933,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2934,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2935,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,grid
2936,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise
2937,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2938,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
2939,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2940,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,grid
2941,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise
2942,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2943,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
2944,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2945,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,grid
2946,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise
2947,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2948,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
2949,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2950,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,TRUE,grid
2951,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise
2952,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2953,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
2954,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2955,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,grid
2956,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise
2957,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2958,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
2959,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2960,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,grid
2961,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise
2962,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2963,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
2964,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2965,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,grid
2966,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise
2967,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
