settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
8754,Darre_neu.csv,20,23,4,2.52,40,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8755,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8756,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8757,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8758,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8759,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8760,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8761,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8762,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8763,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8764,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8765,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8766,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8767,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8768,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8769,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8770,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8771,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8772,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8773,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8774,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8775,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8776,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8777,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8778,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8779,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8780,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8781,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8782,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8783,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8784,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8785,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8786,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8787,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8788,My_Stems.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8789,My_Stems.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8790,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8791,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8792,My_Stems.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8793,My_Stems.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8794,My_Stems.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8795,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8796,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8797,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8798,My_Stems.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8799,My_Stems.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8800,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8801,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8802,My_Stems.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8803,My_Stems.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8804,My_Stems.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8805,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8806,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8807,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8808,My_Stems.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8809,My_Stems.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8810,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8811,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8812,My_Stems.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8813,My_Stems.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8814,My_Stems.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8815,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8816,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8817,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8818,My200-4-2-0.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8819,My200-4-2-0.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8820,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8821,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8822,My200-4-2-0.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8823,My200-4-2-0.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8824,My200-4-2-0.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8825,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8826,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8827,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8828,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8829,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8830,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8831,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8832,My200-4-2-0.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8833,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8834,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8835,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8836,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8837,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8838,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8839,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8840,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8841,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8842,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8843,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8844,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8845,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8846,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8847,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8848,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8849,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8850,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8851,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8852,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8853,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8854,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8855,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,grid
8856,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8857,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8858,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8859,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8860,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,grid
8861,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8862,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8863,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8864,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8865,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,grid
8866,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise
8867,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,rowwise-freeze
8868,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid
8869,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,FALSE,trapezoid-freeze
8870,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,grid
8871,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise
8872,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,rowwise-freeze
8873,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid
8874,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,sin,TRUE,trapezoid-freeze
8875,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,FALSE,grid
8876,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise
8877,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise-freeze
8878,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid
8879,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid-freeze
8880,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,TRUE,grid
8881,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,TRUE,rowwise
8882,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,TRUE,rowwise-freeze
8883,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid
8884,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid-freeze
8885,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,FALSE,grid
8886,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,FALSE,rowwise
8887,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,FALSE,rowwise-freeze
8888,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid
8889,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid-freeze
8890,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,TRUE,grid
8891,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,TRUE,rowwise
8892,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,TRUE,rowwise-freeze
8893,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid
8894,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid-freeze
8895,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,FALSE,grid
8896,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise
8897,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise-freeze
8898,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid
8899,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid-freeze
8900,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,TRUE,grid
8901,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,TRUE,rowwise
8902,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,TRUE,rowwise-freeze
8903,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid
8904,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid-freeze
8905,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,FALSE,grid
8906,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,FALSE,rowwise
8907,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,FALSE,rowwise-freeze
8908,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid
8909,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid-freeze
8910,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,TRUE,grid
8911,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,TRUE,rowwise
8912,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,TRUE,rowwise-freeze
8913,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid
8914,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.65,0.02,0.1,sin,TRUE,trapezoid-freeze
8915,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.65,0.02,0.1,sin,FALSE,grid
8916,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise
8917,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.65,0.02,0.1,sin,FALSE,rowwise-freeze
8918,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid
8919,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.65,0.02,0.1,sin,FALSE,trapezoid-freeze
