settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
3321,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3322,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3323,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3324,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3325,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3326,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3327,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3328,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3329,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3330,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3331,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3332,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3333,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3334,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3335,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3336,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3337,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3338,Darre_neu.csv,20,23,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3339,Darre_neu.csv,20,23,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3340,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3341,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3342,Darre_neu.csv,20,15,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3343,Darre_neu.csv,20,23,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3344,Darre_neu.csv,20,23,4,2.52,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3345,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3346,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3347,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3348,Darre_neu.csv,20,23,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3349,Darre_neu.csv,20,23,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3350,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3351,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3352,Darre_neu.csv,20,15,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3353,Darre_neu.csv,20,23,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3354,Darre_neu.csv,20,23,4,2.52,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3355,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3356,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3357,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3358,My_Stems.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3359,My_Stems.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3360,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3361,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3362,My_Stems.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3363,My_Stems.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3364,My_Stems.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3365,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3366,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3367,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3368,My_Stems.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3369,My_Stems.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3370,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3371,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3372,My_Stems.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3373,My_Stems.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3374,My_Stems.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3375,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3376,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3377,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3378,My_Stems.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3379,My_Stems.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3380,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3381,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3382,My_Stems.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3383,My_Stems.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3384,My_Stems.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3385,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3386,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3387,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3388,My_Stems.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3389,My_Stems.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3390,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3391,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3392,My_Stems.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3393,My_Stems.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3394,My_Stems.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3395,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3396,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3397,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3398,My_Stems.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3399,My_Stems.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3400,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3401,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3402,My_Stems.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3403,My_Stems.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3404,My_Stems.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3405,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3406,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3407,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3408,My_Stems.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3409,My_Stems.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3410,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3411,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3412,My_Stems.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3413,My_Stems.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3414,My_Stems.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3415,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3416,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3417,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3418,My200-4-2-0.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3419,My200-4-2-0.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3420,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3421,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3422,My200-4-2-0.csv,20,4,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3423,My200-4-2-0.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3424,My200-4-2-0.csv,20,12,2,3,10,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3425,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3426,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3427,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3428,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3429,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3430,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3431,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3432,My200-4-2-0.csv,20,4,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3433,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3434,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3435,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3436,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3437,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3438,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3439,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3440,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3441,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3442,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3443,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3444,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3445,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3446,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3447,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3448,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3449,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3450,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3451,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3452,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3453,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3454,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3455,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3456,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3457,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3458,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3459,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3460,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3461,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3462,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3463,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3464,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3465,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,grid
3466,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise
3467,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3468,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid
3469,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3470,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,grid
3471,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise
3472,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3473,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid
3474,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3475,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,FALSE,grid
3476,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise
3477,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise-freeze
3478,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid
3479,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid-freeze
3480,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,TRUE,grid
3481,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise
3482,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise-freeze
3483,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid
3484,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid-freeze
3485,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,FALSE,grid
3486,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise
3487,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise-freeze
3488,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid
3489,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid-freeze
3490,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,TRUE,grid
3491,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise
3492,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise-freeze
3493,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid
3494,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid-freeze
3495,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,FALSE,grid
3496,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise
3497,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise-freeze
3498,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid
3499,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid-freeze
3500,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,TRUE,grid
3501,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise
3502,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise-freeze
3503,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid
3504,Darre_neu.csv,20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid-freeze
3505,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,FALSE,grid
3506,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise
3507,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,FALSE,rowwise-freeze
3508,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid
3509,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,FALSE,trapezoid-freeze
3510,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,TRUE,grid
3511,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise
3512,Darre_neu.csv,20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,TRUE,rowwise-freeze
3513,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid
3514,Darre_neu.csv,20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,double sin,TRUE,trapezoid-freeze
