settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
1812,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,grid
1813,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise
1814,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1815,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
1816,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1817,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,FALSE,grid
1818,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,FALSE,rowwise
1819,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1820,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
1821,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1822,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,TRUE,grid
1823,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise
1824,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1825,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
1826,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1827,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,FALSE,grid
1828,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,FALSE,rowwise
1829,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1830,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
1831,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1832,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,grid
1833,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise
1834,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1835,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
1836,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1837,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
1838,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
1839,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1840,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
1841,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1842,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
1843,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
1844,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1845,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
1846,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1847,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
1848,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
1849,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1850,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
1851,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1852,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
1853,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
1854,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1975,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
1976,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1977,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
1978,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
1979,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1980,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
1981,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1982,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
1983,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
1984,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1985,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
1986,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1987,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
1988,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
1989,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
1990,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
1991,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
1992,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
1993,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
1994,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
1995,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
1996,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
1997,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
1998,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
1999,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2000,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
2001,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2002,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
2003,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
2004,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2005,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
2006,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2007,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,grid
2008,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise
2009,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2010,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid
2011,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2012,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,grid
2013,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise
2014,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2015,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid
2016,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.65,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2017,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2018,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2019,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2020,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2021,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2022,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2023,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2024,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2025,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2026,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2027,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2028,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2029,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2030,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2031,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2032,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2033,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2034,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2155,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2156,My200-4-2-0.csv,20,12,2,3,10,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2157,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2158,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2159,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2160,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2161,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2162,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2163,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2164,My200-4-2-0.csv,20,4,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2165,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2166,My200-4-2-0.csv,20,12,2,3,20,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2167,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2168,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2169,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2170,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2171,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2172,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2173,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2174,My200-4-2-0.csv,20,4,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2175,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2176,My200-4-2-0.csv,20,12,2,3,20,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2177,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2178,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2179,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2180,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2181,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2182,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2183,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2184,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2185,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2186,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2187,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,grid
2188,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise
2189,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2190,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid
2191,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2192,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,grid
2193,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise
2194,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2195,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid
2196,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2197,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2198,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2199,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2200,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2201,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2202,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2203,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2204,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2205,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2206,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2207,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2208,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2209,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2210,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2211,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2212,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2213,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2214,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2335,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2336,My200-4-2-0.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2337,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2338,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2339,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2340,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2341,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2342,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2343,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2344,My200-4-2-0.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2345,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2346,My200-4-2-0.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2347,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2348,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2349,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2350,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2351,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2352,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2353,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2354,My200-4-2-0.csv,20,4,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2355,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2356,My200-4-2-0.csv,20,12,2,3,20,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2357,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2358,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2359,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2360,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2361,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2362,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2363,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2364,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2365,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2366,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
2367,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,grid
2368,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise
2369,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,rowwise-freeze
2370,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid
2371,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,FALSE,trapezoid-freeze
2372,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,grid
2373,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise
2374,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,rowwise-freeze
2375,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid
2376,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.45,0.02,0.1,4th order poly,TRUE,trapezoid-freeze
