Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
6,120,118,113,60,60.39537209352345,181.18611628057033,68.73284547503505,0.3793494053849074,60.33564749626011,58.29136724440334,72.95478029118185,True,6.656477,20,1100,3805
7,117,118,113,59,61.07848743083462,183.23546229250385,71.56455180653838,0.3905605984298929,60.6857562368386,67.22309216063921,69.12246555569999,True,6.900525,20,1100,3805
8,121,123,116,62,56.183296449902365,168.5498893497071,67.65382482515123,0.40138753627291424,61.25996920582455,59.63757074056859,69.86605196885067,True,6.773447,20,1100,3805
9,119,127,119,59,49.770665907826206,149.3119977234786,69.6787451263287,0.46666541328695954,66.43443890369566,64.11782989186445,68.81814296601218,True,6.586562,20,1100,3805
10,119,122,116,48,60.331331859646006,180.993995578938,69.55489106989639,0.38429391454348544,64.1440743532459,68.43069642755566,64.40652238231931,True,6.876684,20,1100,3805
11,116,123,120,51,61.709496980873,185.128490942619,71.91941431246302,0.3884837711703414,64.13161791569668,66.68335566094032,70.98558912958462,True,7.036678,20,1100,3805
12,117,118,109,61,54.23494339386483,162.7048301815945,71.80254636110061,0.4413055610024727,56.27775175475351,66.91463117880234,69.62143651058102,True,6.519179,20,1100,3805
13,115,117,111,54,57.2369371900982,171.7108115702946,72.96242398039357,0.4249145602024271,58.45423795131166,66.76028623084578,72.63317694202834,True,6.758537,20,1100,3805
14,120,122,113,55,64.79330110733787,194.3799033220136,68.36104371614603,0.3516878162188288,65.51463439326672,68.39098190627972,62.60562355675757,True,6.84756,20,1100,3805
15,117,122,110,69,57.44647963620445,172.33943890861335,71.27875373208738,0.4135951363395378,60.0210206712259,69.58612665173568,66.52978864630148,True,6.570617,20,1100,3805
16,117,120,113,54,59.5240431529961,178.5721294589883,71.34277734559565,0.3995179850390963,61.114010642056236,69.71654880562627,66.51219075470227,True,6.548005,20,1100,3805
17,122,125,117,65,52.67705566485293,158.0311669945588,66.71921093617243,0.4221902059260858,54.20447546635068,64.59381069013246,63.22547867639801,True,6.826365,20,1100,3805
18,120,121,114,56,63.21732701352606,189.65198104057816,69.0218040891723,0.36393927292752254,66.48620370755258,63.4384995437891,68.00328162230697,True,6.617936,20,1100,3805
19,122,123,119,60,55.55676951342827,166.67030854028482,66.97714423282515,0.4018540843862213,61.897865351241855,64.76970281919967,63.194408468675874,True,6.980247,20,1100,3805
20,116,122,111,66,52.05555752358121,156.16667257074363,72.07224384004434,0.4615084809942118,59.95702758534145,70.17602350073594,67.60623212131415,True,6.670801,20,1100,3805
1,184,190,183,129,16.719556543667498,50.158669631002496,13.823836308519306,0.2756021323973663,17.275778013271267,14.324461052893552,11.976125905227503,True,72.2781,15,4630,3806
2,182,190,179,113,18.213707532547335,54.64112259764201,15.431925494563904,0.2824232878266278,18.176960943242666,14.7920225549936,14.715278157999037,True,72.191694,15,4630,3806
3,185,193,180,127,16.163097938191545,48.48929381457464,12.919672615732136,0.2664438188177699,15.965303060344045,13.839264305442157,10.82134786777194,True,72.664441,15,4590,3806
4,186,191,184,126,16.209112632152298,48.62733789645689,12.060119506775676,0.2480110988690254,17.876363983521767,11.306050614701508,11.71232710733388,True,72.213667,15,4630,3806
5,185,189,187,120,17.203705472887414,51.61111641866224,12.877872667648422,0.24951742107620573,13.172825999743793,11.32313943714172,13.292100598180248,True,74.56539,15,4670,3806
6,185,190,180,122,16.46260535640443,49.387816069213294,12.98609918257164,0.26294135307324795,18.347066288042267,12.03170430852671,12.647562301296425,True,75.016787,15,4670,3806
7,186,190,179,134,15.608217021615568,46.824651064846705,12.131550516889716,0.2590846966502522,17.435285131393705,12.129681181441384,10.886101851728933,True,73.76418,15,4710,3806
8,188,194,187,115,11.714104614434317,35.14231384330295,10.487164405195147,0.2984198607967779,15.512571857748666,11.244850837252768,8.566403069720831,True,73.600339,15,4630,3806
9,189,193,186,125,14.480684527115493,43.44205358134648,9.345846584551182,0.21513362776579656,13.151786645974124,9.554188534988484,8.430051732992853,True,69.052,15,4630,3806
10,184,190,179,121,18.441922334599745,55.325767003799236,13.712081086808164,0.2478425845567862,19.663804931227993,10.546935093359984,15.655016525807405,True,69.163884,15,4590,3806
11,182,189,184,110,16.43699605412514,49.310988162375416,15.532846869230555,0.3149976799913779,17.83859257925057,14.596700658715319,15.015227392496653,True,73.57204,15,4630,3806
12,183,189,179,122,16.653067280008237,49.95920184002471,14.66915340863704,0.29362265345249927,18.561084875165623,13.108817118754224,14.851787403878046,True,73.220989,15,4670,3806
13,187,189,182,114,15.328537956231925,45.98561386869577,11.201680151510878,0.24359096702493527,13.515009299448058,10.527509762289133,10.84002230734637,True,71.707093,15,4670,3806
14,185,190,184,121,18.671938089957322,56.01581426987197,12.941401947994438,0.23103122067717496,14.736222881999938,11.023607736255713,13.600224126005923,True,73.061025,15,4670,3806
15,182,190,185,129,20.18696957532546,60.560908725976375,15.626585820142575,0.25803090060700934,20.263462032330402,13.724884316357521,15.900447970376126,True,71.717712,15,4630,3806
16,180,189,184,126,19.810711413893923,59.432134241681766,17.11450014177694,0.2879671134168014,20.98652917526458,17.60205599605913,15.164196785396143,True,72.786749,15,4590,3806
17,188,192,184,130,14.939925905476363,44.81977771642909,10.470997988311806,0.23362449618918055,16.887551931034825,12.255966574283612,7.53676113129922,True,73.89507,15,4630,3806
18,184,192,185,119,15.98049572834094,47.94148718502282,13.781614362135544,0.28746739351133427,12.691445923076998,11.23966087189615,15.012358442311449,True,71.936206,15,4670,3806
19,188,188,182,115,15.640156248295295,46.92046874488588,10.208361301101515,0.21756733413312673,14.20526052000823,9.407142696818344,10.224516076437482,True,71.553946,15,4630,3806
20,185,187,181,129,19.084641550698038,57.25392465209411,12.994092224529238,0.22695548477223854,18.44616824263507,12.109439366010838,12.580762588464374,True,71.888471,15,4590,3806
1,36,105,81,65,75.9022471937046,227.7067415811138,141.47181546291424,0.6212895344274165,78.02885747925778,134.95225492517267,134.51841183132134,True,32.253781,0,11560,3807
2,33,78,52,60,75.45430462505719,226.36291387517156,143.62692438756352,0.6344984782567651,72.53470962228293,135.33539908006367,138.7781405122998,True,35.0022,0,11680,3807
3,44,95,59,69,64.40604286380923,193.2181285914277,134.26368232168994,0.6948813928614288,76.00570876595002,128.18739641363513,127.91646607746269,True,35.831899,0,11440,3807
4,42,95,57,76,59.69904225691117,179.0971267707335,135.8139882072707,0.7583258908509987,68.13629407038698,132.60154186109418,126.71824224092337,True,39.377783,0,11680,3807
5,37,105,63,85,75.20333635889887,225.6100090766966,140.30533505956276,0.6218932202243991,72.36597464737983,133.4108580172143,134.24747285242964,True,33.586891,0,11440,3807
6,26,87,46,58,78.02794415775219,234.08383247325656,149.5663464623933,0.63894351387758,67.50939318062157,139.97898044724357,145.56282125305293,True,35.114106,0,11680,3807
7,33,86,55,60,76.97229234536987,230.9168770361096,143.79133043242533,0.622697363129244,67.63432979654867,140.2686052767359,133.9834588965806,True,39.406974,14,12260,3807
8,36,97,65,64,76.63621537034123,229.9086461110237,141.09622280735485,0.6137055965229727,74.7498154368544,138.70966631853673,130.5081064673765,True,34.633549,0,11680,3807
9,34,101,68,71,77.10152365575776,231.30457096727326,143.1226567978237,0.6187627689297752,64.27409550654913,133.7114494564688,138.97022960015266,True,37.132305,10,12060,3807
10,40,110,69,80,76.51757975290595,229.55273925871785,137.87747844628097,0.600635300155952,76.6125197106749,131.15033977163412,131.6817713776223,True,30.175653,0,11440,3807
11,35,91,56,72,74.27546825536898,222.82640476610692,141.88426282607054,0.6367479786563064,76.52397034913547,137.64226090262866,133.22666084368754,True,34.203719,0,11440,3807
12,48,107,75,74,76.24162760420806,228.72488281262417,130.38703982274762,0.5700605820380427,52.36603903897232,118.37453156844148,130.92401860766915,True,30.723483,1,11610,3807
13,31,89,64,69,75.8037835912023,227.4113507736069,145.59860273847755,0.6402433398472894,68.18591380886761,135.98792599030267,141.58733426723313,True,35.689865,0,11560,3807
14,32,94,66,64,77.58452438537692,232.75357315613076,144.65971287681242,0.6215144666319469,75.85531219728664,135.2612304332602,140.60570182538336,True,31.340936,0,11560,3807
15,24,84,51,69,77.42424559272763,232.2727367781829,151.45319503326695,0.6520489538895069,72.62748129876388,139.13453277274868,149.82602868279784,True,42.781579,0,11560,3807
16,23,87,46,67,77.41120233999595,232.23360701998786,152.20690073840572,0.6554042831764034,76.73618486161915,145.48908049782926,144.98967584907297,True,38.871947,0,11680,3807
17,48,107,74,78,77.27016651738927,231.8104995521678,130.40645251563674,0.562556280960386,75.33722967949048,127.63979657915222,121.63614722357059,True,31.312888,0,11680,3807
18,34,92,65,69,68.55566010068831,205.66698030206493,142.5291520160898,0.6930094067932342,74.98281417816963,137.9288011693829,134.41446520104063,True,38.266742,6,11860,3807
19,38,90,63,58,72.64225654403653,217.9267696321096,139.48477404895306,0.6400534192491476,74.45633792231445,136.44747789171126,129.58362227377108,True,34.870894,0,11560,3807
20,30,102,73,71,73.62869821935338,220.88609465806013,146.03336439960418,0.6611252040363575,47.18470301984554,140.06253492573848,138.89934709027085,True,35.920499,0,11560,3807
1,77,13,1,12,117.56894827388956,352.7068448216687,105.65888107472836,0.29956572327976877,121.91002571361514,97.79377939129887,103.97296456088961,True,9.809433,15,830,3808
2,77,14,2,12,122.23451012579181,366.70353037737544,106.19798570970426,0.2896017543120342,119.18506498236357,101.59125129456962,100.55054733076341,True,9.771374,15,830,3808
3,76,18,1,17,115.87469236102332,347.62407708306995,106.48337984956888,0.3063176197203483,123.82027868886422,94.94229350669426,108.46036148983211,True,10.291591,15,830,3808
4,76,9,2,8,121.27872951984227,363.8361885595268,106.67383874187881,0.2931919421325678,117.77074730286321,101.22583384591361,102.4048146982197,True,10.713283,15,830,3808
5,76,15,7,9,115.77896345065871,347.33689035197614,106.69593094583036,0.3071828357699331,118.8698279780933,97.99079174035612,105.60638294224432,True,11.17714,15,830,3808
6,77,14,2,12,123.44673098007547,370.3401929402264,105.62761673225748,0.2852178044560936,115.68786364389567,105.38099951597817,96.45400367397637,True,10.232855,15,830,3808
7,76,11,2,10,120.50178352640614,361.50535057921843,106.34590878382782,0.29417519993393215,115.0930364183435,103.27282428933636,100.0584670228737,True,10.836224,15,830,3808
8,77,12,4,10,119.46481402153306,358.39444206459916,105.96489193281182,0.29566555586738724,114.78352938828012,100.88667161840505,101.12404676174421,True,10.452055,15,830,3808
9,76,9,0,9,119.19994604304331,357.5998381291299,106.61572042625335,0.2981425298849107,120.76857746926055,100.5583588310602,102.89407850756301,True,10.028175,15,830,3808
10,76,19,2,18,117.43988451237803,352.31965353713406,106.52695277829696,0.3023588145276975,121.50459380993178,99.9597408817284,103.51515882058251,True,10.710302,15,830,3808
11,76,7,1,6,116.8356343310974,350.5069029932922,106.43534273834639,0.3036611884941487,123.01621225964426,97.79871050237432,105.61739257672633,True,10.945106,15,830,3808
12,77,8,0,8,122.39573175105805,367.18719525317414,105.27120557587034,0.28669628717114237,115.37919896238894,103.42755331526666,98.149305040112,True,10.559656,15,830,3808
13,76,25,0,25,121.45605265695423,364.3681579708627,106.72029629789107,0.2928913901044699,117.7387836170334,102.96259996583869,100.61167634752296,True,10.835734,15,830,3808
14,76,7,2,6,123.75775388925754,371.27326166777266,106.7835426498945,0.28761441685894384,113.38075786108345,104.53421910574677,99.11595220939503,True,10.990497,15,830,3808
15,76,18,1,17,116.35074459162801,349.05223377488403,106.31261029799319,0.30457507504896214,115.70252755441483,99.1754322821545,104.20233211480294,True,11.000632,15,830,3808
16,76,13,0,13,121.3605741830925,364.0817225492775,106.3500380742111,0.29210485307956346,121.82046621435383,102.02499597785905,101.32283620061916,True,10.060114,15,830,3808
17,76,15,1,14,123.81110119273823,371.4333035782147,106.56169315511234,0.2868932110517469,115.75067195804061,105.21992028966572,98.23654057341807,True,11.039498,15,830,3808
18,77,19,2,17,123.00483670232462,369.0145101069739,105.89169536813145,0.28695808015092533,114.71490474990179,104.86427498409503,97.1179916480557,True,10.294442,15,830,3808
19,77,10,0,10,120.84559892772738,362.5367967831821,105.88367527734994,0.29206325045309667,117.99131569723883,102.98660701433552,98.99970088771389,True,10.622558,15,830,3808
20,76,19,3,17,122.34597464833566,367.037923945007,106.61576878824141,0.29047616562972817,120.11121379829972,103.6367096807806,99.88957537005786,True,10.672334,15,830,3808
1,76,19,3,17,118.28891141000103,354.8667342300031,106.52989387948733,0.30019690098774127,119.1634160156964,99.82454147908281,103.58726358864791,True,6.685209,11,710,3809
2,77,17,1,16,117.11527930208004,351.34583790624015,105.91726409010806,0.30146155913300743,121.1505272772356,97.91434788954919,104.05630468195625,True,9.836561,15,910,3809
3,76,12,2,11,122.25540598504756,366.7662179551427,106.51933317536972,0.2904284199598709,115.83669152385636,103.61930930529083,99.82266459756438,True,5.496988,9,610,3809
4,76,17,1,17,116.01448294311452,348.04344882934356,106.70123180710793,0.3065744583499597,123.50914824594567,96.31693990526628,107.2245852978151,True,5.075888,9,610,3809
5,77,20,0,20,126.57865657623002,379.73596972869007,105.89060422869888,0.27885323664322487,113.14120823836514,107.8219872657083,94.09984059109719,True,8.660576,15,910,3809
6,76,13,0,13,122.76797670846004,368.30393012538013,106.7436923322435,0.2898250157034849,117.91631380990337,104.05763185814098,99.55476546542518,True,4.084484,7,510,3809
7,76,9,1,8,121.37395771672149,364.12187315016445,106.78202949660896,0.2932590359727494,117.25331148344985,102.25697485914772,101.42365257600704,True,6.393498,11,710,3809
8,77,19,3,16,122.64158754135433,367.92476262406296,105.94281584977341,0.2879469571283609,115.48152926202792,104.35079174807844,97.6257369481878,True,9.282007,15,910,3809
9,77,18,4,15,116.01413672974233,348.042410189227,105.8066576109567,0.3040050709723299,121.05510222287938,96.42048614944778,105.52062030666114,True,9.685414,15,910,3809
