Iteration,Out Of Box,Front Area,Gross Volume,Net Volume,Deflation Factor
156,0,3.5735770862306455,7.692099640607178,10.720731258691936,0.7174976645712235
157,0,3.5393251096751026,7.692099640607175,10.617975329025308,0.724441280210931
158,0,3.4591402358854264,7.692099640607175,10.37742070765628,0.7412342485962893
159,0,3.5758909428693375,7.692099640607177,10.727672828608013,0.7170333923769819
160,0,4.577084082313098,7.692099640607175,13.731252246939293,0.5601892312714414
161,4,3.4839056506566872,7.2961108225974725,10.451716951970061,0.6980777279107445
162,0,3.3952777705434665,7.692099640607176,10.1858333116304,0.7551762732877411
163,0,3.520645040536608,7.692099640607176,10.561935121609825,0.7282850682228736
164,0,3.4964575584195132,7.692099640607174,10.48937267525854,0.733323133684692
165,0,3.372194525786847,7.692099640607174,10.11658357736054,0.7603455832481815
166,0,3.8889542362510463,7.692099640607174,11.66686270875314,0.6593117475219903
167,1,3.783500247693082,7.591155286366901,11.350500743079246,0.6687947481960622
168,0,3.5711351208392337,7.692099640607175,10.713405362517701,0.7179882941346574
169,0,3.534054650399602,7.692099640607175,10.602163951198806,0.7255216648236623
170,0,3.637546096146468,7.692099640607175,10.912638288439403,0.7048799233780164
171,0,3.407700952465632,7.692099640607177,10.223102857396896,0.7524231877449595
172,0,3.5035693544798265,7.692099640607177,10.51070806343948,0.731834581854997
173,0,3.5593928021435475,7.692099640607174,10.678178406430643,0.72035691368247
174,0,3.5138028210845293,7.692099640607176,10.541408463253589,0.7297032144633376
175,0,3.542101434140002,7.692099640607174,10.626304302420007,0.72387345794863
176,0,3.4225474362199435,7.692099640607178,10.26764230865983,0.7491592918190757
177,0,3.512777482891366,7.692099640607175,10.538332448674097,0.7299162061996795
178,0,3.4813013824214223,7.692099640607176,10.443904147264266,0.7365157255509748
179,0,3.395551788061623,7.692099640607175,10.186655364184869,0.75511533134337
180,0,3.617515783652312,7.692099640607174,10.852547350956936,0.7087828683768806
181,0,3.7603182190228344,7.692099640607175,11.280954657068502,0.6818660188291249
182,0,3.4125818779235715,7.692099640607174,10.237745633770714,0.7513470167918266
183,0,3.3901690693290085,7.692099640607173,10.170507207987026,0.7563142607643474
184,0,3.447111736410875,7.692099640607174,10.341335209232625,0.7438207431608789
185,0,3.7789039208557194,7.692099640607174,11.336711762567159,0.6785124118623023
186,2,3.536157125920529,7.474920122137225,10.608471377761587,0.7046180223294763
187,0,3.7868238315237397,7.692099640607177,11.360471494571218,0.6770933446101219
188,0,3.578817223008908,7.692099640607174,10.736451669026724,0.7164470979548939
189,0,3.5343261122989835,7.692099640607174,10.60297833689695,0.7254659394935944
190,7,4.089372891671448,7.038069171031667,12.268118675014343,0.57368773138506
191,0,3.749400658799586,7.692099640607174,11.248201976398757,0.6838514863750597
192,0,3.5514074768779897,7.692099640607176,10.654222430633968,0.7219766332726607
193,4,3.9868497289445735,7.313222375238126,11.96054918683372,0.6114453660111683
194,0,3.5104316942614853,7.692099640607173,10.531295082784457,0.7304039607798546
195,0,3.45799178459988,7.692099640607177,10.37397535379964,0.7414804236825007
196,0,4.101587745148335,7.692099640607175,12.304763235445005,0.6251318691325464
197,0,4.1171158121374445,7.6920996406071716,12.351347436412333,0.6227741289124872
198,0,3.883230505331688,7.692099640607176,11.649691515995062,0.6602835474266335
199,0,3.470338980254061,7.692099640607174,10.411016940762183,0.7388422941173354
200,0,3.4436258698548574,7.692099640607174,10.330877609564572,0.7445736878622631
